	ReferenceID	Latitude	Longitude	DateTime	day_of_week_sin	day_of_week_cos	time_sin	time_cos
167	SAPD24135448	-0.4532511362865469	-0.32883143669745396	2024-06-22 00:30:00.000	-0.9749279121818236	-0.2225209339563146	0.13052619222005157	0.9914448613738104
168	SAPD24147764	-0.044238857608039805	-0.2703782586625577	2024-06-22 00:00:00.000	-0.9749279121818236	-0.2225209339563146	0.0	1.0
169	SAPD24135326	-0.47420035954142403	-0.46392201727797433	2024-06-21 21:55:00.000	-0.433883739117558	-0.9009688679024191	-0.5187732581605214	0.8549118706729466
170	SAPD24135272	-0.5611559595685616	-0.3001060081190787	2024-06-21 20:13:00.000	-0.433883739117558	-0.9009688679024191	-0.8362861558477594	0.5482932295199139
171	SAPD24135069	-0.48123855233701773	-0.370136380793339	2024-06-21 16:09:00.000	-0.433883739117558	-0.9009688679024191	-0.8849876374630418	-0.46561452032511164
172	SAPD24135415	-0.28876093887796783	-0.8174512099131744	2024-06-21 16:00:00.000	-0.433883739117558	-0.9009688679024191	-0.8660254037844385	-0.5000000000000004
173	SAPD24135570	-0.4831761752934014	-0.17901684011585672	2024-06-21 15:53:00.000	-0.433883739117558	-0.9009688679024191	-0.8503522249955627	-0.5262139236518698
174	SAPD24135071	-0.4832270537955454	-0.8150554817159651	2024-06-21 15:52:00.000	-0.433883739117558	-0.9009688679024191	-0.848048096156426	-0.529919264233205
175	SAPD24134992	0.22132572417067342	-0.6221022377264673	2024-06-21 14:32:00.000	-0.433883739117558	-0.9009688679024191	-0.6156614753256578	-0.7880107536067222
176	SAPD24134944	-0.4923343056780426	-0.8452623768119281	2024-06-21 13:46:00.000	-0.433883739117558	-0.9009688679024191	-0.4461978131098084	-0.8949343616020252
177	SAPD24134971	-0.6237831558239022	-0.18634388343461306	2024-06-21 12:29:00.000	-0.433883739117558	-0.9009688679024191	-0.12619896913582976	-0.992004949679715
178	SAPD24134941	-0.3036047418764074	-0.7103349647464889	2024-06-21 12:20:00.000	-0.433883739117558	-0.9009688679024191	-0.08715574274765794	-0.9961946980917455
179	SAPD24134838	-0.6571636931008848	-0.22247664460100025	2024-06-21 11:00:00.000	-0.433883739117558	-0.9009688679024191	0.258819045102521	-0.9659258262890682
180	SAPD24135815	0.44854911471406367	-0.3729749949599599	2024-06-21 08:00:00.000	-0.433883739117558	-0.9009688679024191	0.8660254037844387	-0.4999999999999998
181	SAPD24136836	-0.13280561020284498	-0.5760809465526471	2024-06-21 00:00:00.000	-0.433883739117558	-0.9009688679024191	0.0	1.0
182	SAPD24134546	-0.5119564480021739	-0.5329189893569042	2024-06-20 21:50:00.000	0.43388373911755823	-0.900968867902419	-0.5372996083468242	0.8433914458128855
183	SAPD24134417	-0.6512745064785406	-0.37021667006266823	2024-06-20 18:37:00.000	0.43388373911755823	-0.900968867902419	-0.9869963665602319	0.16074256560382563
184	SAPD24134800	-0.10654382334984691	-0.6012684673284652	2024-06-20 17:00:00.000	0.43388373911755823	-0.900968867902419	-0.9659258262890683	-0.25881904510252063
185	SAPD24134162	0.10237602604979301	-0.6478595533167479	2024-06-20 13:45:00.000	0.43388373911755823	-0.900968867902419	-0.4422886902190011	-0.8968727415326884
186	SAPD24134065	-0.5135845600705562	-0.3401781234345954	2024-06-20 11:37:00.000	0.43388373911755823	-0.900968867902419	0.10018806161207638	-0.9949685182509117
187	SAPD24134031	-0.5697205074282646	-0.4357275338676452	2024-06-20 09:30:00.000	0.43388373911755823	-0.900968867902419	0.6087614290087209	-0.793353340291235
188	SAPD24133959	-0.19903246048436596	-0.1882889557330687	2024-06-20 07:25:00.000	0.43388373911755823	-0.900968867902419	0.9320078692827986	-0.3624380382837016
189	SAPD24133928	-0.13954277186080222	-0.14440439511351033	2024-06-20 06:24:00.000	0.43388373911755823	-0.900968867902419	0.9945218953682734	-0.10452846326765333
190	SAPD24135598	-0.1270478597110205	-0.4708761039908833	2024-06-20 06:00:00.000	0.43388373911755823	-0.900968867902419	1.0	6.123233995736766e-17
191	SAPD24133896	-0.5912675530832473	-0.48553019062835934	2024-06-20 03:14:00.000	0.43388373911755823	-0.900968867902419	0.7489557207890021	0.6626200482157375
192	SAPD24133836	-0.469561936096602	-0.1630599953344114	2024-06-19 23:34:00.000	0.9749279121818236	-0.22252093395631434	-0.11320321376790701	0.9935718556765875
193	SAPD24133830	-0.15829573977342337	-0.6933783890632839	2024-06-19 23:10:00.000	0.9749279121818236	-0.22252093395631434	-0.21643961393810288	0.9762960071199334
194	SAPD24133828	0.010934638084250548	-0.641296553044683	2024-06-19 22:35:00.000	0.9749279121818236	-0.22252093395631434	-0.36243803828370186	0.9320078692827984
195	SAPD24133648	-0.2852927209822924	-0.6159665835652401	2024-06-19 17:30:00.000	0.9749279121818236	-0.22252093395631434	-0.9914448613738104	-0.13052619222005163
196	SAPD24133675	-0.5299589580082875	-0.5428826286807471	2024-06-19 17:25:00.000	0.9749279121818236	-0.22252093395631434	-0.9883615104677607	-0.15212338618991714
197	SAPD24133588	-0.32434197137237386	-0.5877021707913468	2024-06-19 16:25:00.000	0.9749279121818236	-0.22252093395631434	-0.9153114791194471	-0.40274668985873735
198	24-P18414	0.14667848178548648	0.9320416084692462	2024-06-19 00:00:00.000	0.9749279121818236	-0.22252093395631434	0.0	1.0
199	SAPD24133293	-0.2863187707753868	-0.46740553557550435	2024-06-19 00:00:00.000	0.9749279121818236	-0.22252093395631434	0.0	1.0
200	SAPD24133327	0.47719795129230125	-0.37475430876694826	2024-06-18 22:00:00.000	0.7818314824680298	0.6234898018587336	-0.5000000000000004	0.8660254037844384
201	SAPD24133084	-0.4624771046740468	-0.46810741918786347	2024-06-18 21:43:00.000	0.7818314824680298	0.6234898018587336	-0.5628049276950688	0.8265897491271884
202	SAPD24132970	-0.4604928430907016	-0.4897699820432755	2024-06-18 17:00:00.000	0.7818314824680298	0.6234898018587336	-0.9659258262890683	-0.25881904510252063
203	SAPD24132937	-0.019562784071644912	-0.6459170709947152	2024-06-18 16:53:00.000	0.7818314824680298	0.6234898018587336	-0.9575713608048145	-0.2881962681340891
204	SAPD24133476	-0.7165473848449933	-0.4620546442723882	2024-06-18 16:00:00.000	0.7818314824680298	0.6234898018587336	-0.8660254037844385	-0.5000000000000004
205	SAPD24132439	-0.19628078149379868	-0.17563433089907543	2024-06-18 05:34:00.000	0.7818314824680298	0.6234898018587336	0.9935718556765875	0.11320321376790683
206	SAPD24132424	-0.19628078149379868	-0.17563433089907543	2024-06-18 03:20:00.000	0.7818314824680298	0.6234898018587336	0.766044443118978	0.6427876096865394
207	SAPD24132809	-0.3189234108947825	-0.444243376367471	2024-06-18 02:50:00.000	0.7818314824680298	0.6234898018587336	0.6755902076156601	0.7372773368101241
208	SAPD24132558	-0.48300234041110235	-0.17937684683955302	2024-06-18 00:01:00.000	0.7818314824680298	0.6234898018587336	0.004363309284746571	0.9999904807207345
209	SAPD24132368	-0.02297164371481153	-0.2396999878564583	2024-06-17 23:58:00.000	0.0	1.0	-0.008726535498374524	0.9999619230641713
210	SAPD24132299	-0.2794162539854954	-0.4395347992188412	2024-06-17 21:28:00.000	0.0	1.0	-0.6156614753256582	0.788010753606722
211	SAPD24132270	-0.2665227935689566	-0.7329765386922044	2024-06-17 20:42:00.000	0.0	1.0	-0.7604059656000308	0.6494480483301839
212	SAPD24132625	-0.29448053049318046	-0.4731138436258572	2024-06-17 19:55:00.000	0.0	1.0	-0.8767267557075079	0.48098876891938736
213	SAPD24132007	-0.29447629061801317	-0.4743363125005341	2024-06-17 14:57:00.000	0.0	1.0	-0.69779045984168	-0.7163019434246544
214	SAPD24132572	-0.3865663794857901	-0.37132517997444536	2024-06-17 14:00:00.000	0.0	1.0	-0.5000000000000001	-0.8660254037844386
215	SAPD24134113	0.06736737670442805	-0.47577633939528263	2024-06-17 12:52:00.000	0.0	1.0	-0.22495105434386498	-0.9743700647852352
216	SAPD24131782	-0.47590902923818224	-0.3564250455761728	2024-06-17 09:59:00.000	0.0	1.0	0.5037739770455264	-0.8638355052043957
217	SAPD24131614	-0.19903246048436596	-0.1882889557330687	2024-06-17 02:54:00.000	0.0	1.0	0.6883545756937539	0.7253743710122877
218	SAPD24131968	0.286687639915882	-0.7708756637834657	2024-06-17 00:01:00.000	0.0	1.0	0.004363309284746571	0.9999904807207345
219	SAPD24132488	-0.1530170951767168	-0.9386128972564204	2024-06-16 21:00:00.000	-0.7818314824680299	0.6234898018587334	-0.7071067811865477	0.7071067811865474
220	SAPD24131456	0.011740214368084478	-0.15339938325277802	2024-06-16 19:40:00.000	-0.7818314824680299	0.6234898018587334	-0.9063077870366503	0.42261826174069883
221	SAPD24131606	0.3956354724916906	-0.46780957189846273	2024-06-16 10:30:00.000	-0.7818314824680299	0.6234898018587334	0.3826834323650899	-0.9238795325112867
222	SAPD24130954	-0.4766043687673933	-0.4561002884612022	2024-06-16 04:23:00.000	-0.7818314824680299	0.6234898018587334	0.9117620435770885	0.4107188526134774
223	SAPD24130670	-0.36870378536056103	-0.6397011275641955	2024-06-15 19:28:00.000	-0.9749279121818236	-0.2225209339563146	-0.9271838545667874	0.37460659341591196
224	SAPD24130610	-0.29108015060037884	-0.8150995113152639	2024-06-15 18:20:00.000	-0.9749279121818236	-0.2225209339563146	-0.9961946980917455	0.08715574274765789
225	SAPD24131015	-0.33799436944576977	-0.37301643458283595	2024-06-15 15:30:00.000	-0.9749279121818236	-0.2225209339563146	-0.7933533402912349	-0.6087614290087209
226	SAPD24130503	-0.2272191506682153	-0.6138505728224347	2024-06-15 14:55:00.000	-0.9749279121818236	-0.2225209339563146	-0.6915130557822693	-0.7223639620597556
227	SAPD24130265	-0.18311172919070295	-0.6685715948225817	2024-06-15 08:22:00.000	-0.9749279121818236	-0.2225209339563146	0.8141155183563192	-0.5807029557109398
228	SAPD24130607	-0.5553388508242433	-0.8108053303953575	2024-06-15 08:00:00.000	-0.9749279121818236	-0.2225209339563146	0.8660254037844387	-0.4999999999999998
229	SAPD24130189	-0.5337366867919493	-0.4836861274106157	2024-06-15 03:09:00.000	-0.9749279121818236	-0.2225209339563146	0.7343225094356856	0.6788007455329418
230	SAPD24131861	0.15148650023742505	-0.33234862468855475	2024-06-15 00:01:00.000	-0.9749279121818236	-0.2225209339563146	0.004363309284746571	0.9999904807207345
231	SAPD24130088	-0.30459687266807256	-0.6300638252704415	2024-06-14 22:53:00.000	-0.433883739117558	-0.9009688679024191	-0.28819626813408916	0.9575713608048145
232	24-P16193	0.17502628722610258	0.9821680122836265	2024-06-14 22:00:00.000	-0.433883739117558	-0.9009688679024191	-0.5000000000000004	0.8660254037844384
233	SAPD24132930	-0.778101892680278	-0.43403368928279495	2024-06-14 15:51:00.000	-0.433883739117558	-0.9009688679024191	-0.8457278217039729	-0.533614515915612
234	SAPD24130453	0.17736669832439578	-0.5531674250818699	2024-06-14 12:00:00.000	-0.433883739117558	-0.9009688679024191	1.2246467991473532e-16	-1.0
235	SAPD24129469	-0.5630766230242306	-0.3350862297744268	2024-06-14 09:15:00.000	-0.433883739117558	-0.9009688679024191	0.659345815100069	-0.7518398074789773
236	SAPD24129460	-0.1333313547249244	-0.8856582391811108	2024-06-14 08:45:00.000	-0.433883739117558	-0.9009688679024191	0.7518398074789774	-0.6593458151000688
237	SAPD24129210	-0.6374313140221158	-0.1801952793912348	2024-06-13 22:09:00.000	0.43388373911755823	-0.900968867902419	-0.4656145203251117	0.8849876374630418
238	SAPD24129135	-0.003039990502679002	-0.3169667546744175	2024-06-13 20:14:00.000	0.43388373911755823	-0.900968867902419	-0.8338858220671682	0.551936985312058
239	SAPD24129165	-0.021237534766988864	-0.6457720323146675	2024-06-13 18:30:00.000	0.43388373911755823	-0.900968867902419	-0.9914448613738105	0.13052619222005127
240	SAPD24129002	-0.3079930126857069	-0.3287718672395812	2024-06-13 17:30:00.000	0.43388373911755823	-0.900968867902419	-0.9914448613738104	-0.13052619222005163
241	SAPD24129027	-0.5795188589647905	-0.8357830630803728	2024-06-13 16:30:00.000	0.43388373911755823	-0.900968867902419	-0.9238795325112865	-0.38268343236509034
242	SAPD24129023	-0.13674445424327342	-0.9453520159256807	2024-06-13 12:00:00.000	0.43388373911755823	-0.900968867902419	1.2246467991473532e-16	-1.0
243	SAPD24128608	-0.20155942609050526	-0.6521459643073859	2024-06-13 06:37:00.000	0.43388373911755823	-0.900968867902419	0.9869963665602319	-0.1607425656038262
244	SAPD24129501	-0.039227325147555336	-0.5235536345882119	2024-06-13 00:00:00.000	0.43388373911755823	-0.900968867902419	0.0	1.0
245	SAPD24128480	-0.37271046740384817	-0.43086873808608517	2024-06-12 23:26:00.000	0.9749279121818236	-0.22252093395631434	-0.14780941112961138	0.9890158633619167
246	SAPD24128375	-0.12294366053864292	-0.4407909377870889	2024-06-12 19:39:00.000	0.9749279121818236	-0.22252093395631434	-0.9081431738250815	0.4186597375374277
247	SAPD24128336	-0.5081066413404861	-0.8252858886120609	2024-06-12 18:19:00.000	0.9749279121818236	-0.22252093395631434	-0.9965655024977614	0.08280820751220344
248	SAPD24130955	-0.5086493453632802	-0.8256329454536062	2024-06-12 18:19:00.000	0.9749279121818236	-0.22252093395631434	-0.9965655024977614	0.08280820751220344
249	SAPD24128646	-0.09522335662437909	-0.5914395067789417	2024-06-12 18:00:00.000	0.9749279121818236	-0.22252093395631434	-1.0	-1.8369701987210297e-16
250	SAPD24128292	-0.2799674377586393	-0.6194734116506494	2024-06-12 17:14:00.000	0.9749279121818236	-0.22252093395631434	-0.9799247046208296	-0.1993679344171973
251	SAPD24128166	-0.09810647174548126	-0.19945693409659182	2024-06-12 15:46:00.000	0.9749279121818236	-0.22252093395631434	-0.8338858220671681	-0.5519369853120584
252	SAPD24128101	0.07708941048774554	-0.47342464079740887	2024-06-12 15:09:00.000	0.9749279121818236	-0.22252093395631434	-0.7343225094356853	-0.678800745532942
253	SAPD24128259	-0.2976816362526338	-0.725437117306259	2024-06-12 13:00:00.000	0.9749279121818236	-0.22252093395631434	-0.25881904510252035	-0.9659258262890684
254	SAPD24127954	0.1603944779865587	-0.2321968261405064	2024-06-12 10:00:00.000	0.9749279121818236	-0.22252093395631434	0.49999999999999994	-0.8660254037844387
255	SAPD24130129	-0.2852927209822924	-0.6159665835652401	2024-06-12 00:00:00.000	0.9749279121818236	-0.22252093395631434	0.0	1.0
256	SAPD24127639	0.07708941048774554	-0.47342464079740887	2024-06-11 21:28:00.000	0.7818314824680298	0.6234898018587336	-0.6156614753256582	0.788010753606722
257	SAPD24127593	-0.5555890034597508	-0.46263738896900175	2024-06-11 20:00:00.000	0.7818314824680298	0.6234898018587336	-0.8660254037844386	0.5000000000000001
258	SAPD24127518	-0.641836544332145	-0.5065115896828319	2024-06-11 18:52:00.000	0.7818314824680298	0.6234898018587336	-0.9743700647852352	0.22495105434386492
259	SAPD24127474	0.1183815548470144	-0.4805600258603592	2024-06-11 18:43:00.000	0.7818314824680298	0.6234898018587336	-0.9824503977255098	0.18652403600873432
260	SAPD24133215	-0.3570271691201454	-0.41293833126542245	2024-06-11 11:00:00.000	0.7818314824680298	0.6234898018587336	0.258819045102521	-0.9659258262890682
261	SAPD24127033	0.07708941048774554	-0.47342464079740887	2024-06-11 04:50:00.000	0.7818314824680298	0.6234898018587336	0.9537169507482269	0.30070579950427306
262	SAPD24126891	-0.6973958686656301	-0.3938009954286935	2024-06-10 22:30:00.000	0.0	1.0	-0.3826834323650904	0.9238795325112865
263	SAPD24126772	0.1355233701919829	-0.21543190871307072	2024-06-10 19:41:00.000	0.0	1.0	-0.904455145454368	0.42656873990145827
264	SAPD24126698	-0.7689692015467162	-0.71051626309653	2024-06-10 18:03:00.000	0.0	1.0	-0.999914327574007	0.01308959557134433
265	SAPD24126729	-0.5302303100196771	-0.7716552466886943	2024-06-10 18:00:00.000	0.0	1.0	-1.0	-1.8369701987210297e-16
266	SAPD24126431	-0.23265891052167365	-0.5369852523510478	2024-06-10 13:30:00.000	0.0	1.0	-0.38268343236508967	-0.9238795325112868
267	SAPD24126612	0.01508971575875706	-0.4238084623395817	2024-06-10 07:00:00.000	0.0	1.0	0.9659258262890683	-0.25881904510252085
268	SAPD24126145	-0.1454234787327967	-0.8566815828891301	2024-06-10 03:20:00.000	0.0	1.0	0.766044443118978	0.6427876096865394
269	SAPD24126129	-0.16976884200529319	-0.6781260178705837	2024-06-10 00:45:00.000	0.0	1.0	0.19509032201612825	0.9807852804032304
270	SAPD24131187	-0.08361457838682207	-0.5341077885379737	2024-06-10 00:00:00.000	0.0	1.0	0.0	1.0
271	SAPD24126076	-0.23052201343192646	-0.5521107146986602	2024-06-09 23:48:00.000	-0.7818314824680299	0.6234898018587334	-0.05233595624294348	0.9986295347545739
272	SAPD24126334	0.33090105827283467	-0.735861772434547	2024-06-09 20:30:00.000	-0.7818314824680299	0.6234898018587334	-0.7933533402912352	0.6087614290087205
273	SAPD24125845	0.4618496031476793	-0.26514132632234144	2024-06-09 18:08:00.000	-0.7818314824680299	0.6234898018587334	-0.9993908270190958	0.03489949670250039
274	SAPD24125448	-0.3540889356217468	-0.916813065650266	2024-06-09 01:40:00.000	-0.7818314824680299	0.6234898018587334	0.42261826174069944	0.9063077870366499
275	SAPD24125695	-0.5845176717997427	-0.3863833029349165	2024-06-09 00:00:00.000	-0.7818314824680299	0.6234898018587334	0.0	1.0
276	SAPD24125248	-0.9911005020012311	-0.7027592836905132	2024-06-08 21:10:00.000	-0.9749279121818236	-0.2225209339563146	-0.6755902076156605	0.7372773368101239
277	SAPD24125227	-0.2918645275083155	-0.3376995159916708	2024-06-08 20:41:00.000	-0.9749279121818236	-0.2225209339563146	-0.7632324697825286	0.6461239796429642
278	SAPD24125352	-0.3555177735567506	-0.5578138427961674	2024-06-08 19:30:00.000	-0.9749279121818236	-0.2225209339563146	-0.9238795325112866	0.38268343236509
279	SAPD24125137	-0.2898209076724765	-0.8151642607260192	2024-06-08 17:57:00.000	-0.9749279121818236	-0.2225209339563146	-0.999914327574007	-0.013089595571344698
280	SAPD24125041	-0.10610287633132576	-0.6852639929099935	2024-06-08 15:20:00.000	-0.9749279121818236	-0.2225209339563146	-0.7660444431189779	-0.6427876096865395
281	SAPD24128794	0.39628841326910735	-0.30530668078930157	2024-06-08 15:20:00.000	-0.9749279121818236	-0.2225209339563146	-0.7660444431189779	-0.6427876096865395
282	SAPD24124834	-0.5092726070144502	-0.5780881782854352	2024-06-08 10:02:00.000	-0.9749279121818236	-0.2225209339563146	0.49242356010346716	-0.8703556959398997
283	SAPD24124807	-0.6791771250254381	-0.7416840394477997	2024-06-08 09:47:00.000	-0.9749279121818236	-0.2225209339563146	0.5482932295199138	-0.8362861558477596
284	SAPD24136073	0.10405501662030425	-0.6525862603003745	2024-06-08 06:00:00.000	-0.9749279121818236	-0.2225209339563146	1.0	6.123233995736766e-17
285	SAPD24124770	-0.5254519706939855	-0.4418631880288725	2024-06-08 02:00:00.000	-0.9749279121818236	-0.2225209339563146	0.49999999999999994	0.8660254037844387
286	SAPD24124874	0.21285445356487842	-0.3179483557411438	2024-06-08 00:00:00.000	-0.9749279121818236	-0.2225209339563146	0.0	1.0
287	SAPD24127173	-1.0	-0.6880482175715873	2024-06-07 22:00:00.000	-0.433883739117558	-0.9009688679024191	-0.5000000000000004	0.8660254037844384
288	SAPD24124420	-0.6420103734100585	-0.4890863213885085	2024-06-07 21:10:00.000	-0.433883739117558	-0.9009688679024191	-0.6755902076156605	0.7372773368101239
289	SAPD24127761	-0.6364095041042039	-0.3810427715374918	2024-06-07 18:00:00.000	-0.433883739117558	-0.9009688679024191	-1.0	-1.8369701987210297e-16
290	24-P15460	0.21497439115392591	0.9333909861889373	2024-06-07 17:15:03.000	-0.433883739117558	-0.9009688679024191	-0.9807852804032303	-0.19509032201612866
291	SAPD24124195	0.20587561902176343	-0.5078091678739556	2024-06-07 14:06:00.000	-0.433883739117558	-0.9009688679024191	-0.5224985647159487	-0.8526401643540923
292	SAPD24124354	-0.5211400176378795	-0.7880808772038901	2024-06-07 12:20:00.000	-0.433883739117558	-0.9009688679024191	-0.08715574274765794	-0.9961946980917455
293	SAPD24124861	-0.09834390475545651	-0.6806719647006864	2024-06-07 12:00:00.000	-0.433883739117558	-0.9009688679024191	1.2246467991473532e-16	-1.0
294	SAPD24129786	-0.12791703412251554	-0.07604455723622106	2024-06-07 12:00:00.000	-0.433883739117558	-0.9009688679024191	1.2246467991473532e-16	-1.0
295	SAPD24125547	-0.5046977816973195	-0.5341880778073029	2024-06-07 10:00:00.000	-0.433883739117558	-0.9009688679024191	0.49999999999999994	-0.8660254037844387
296	24-27310	1.0	0.6714925696491139	2024-06-07 08:18:50.000	-0.433883739117558	-0.9009688679024191	0.8241261886220158	-0.5664062369248326
297	SAPD24124150	-0.7160937182009398	-0.6010638591905448	2024-06-07 07:00:00.000	-0.433883739117558	-0.9009688679024191	0.9659258262890683	-0.25881904510252085
298	SAPD24124146	-0.1800081405603402	-0.6616874374732735	2024-06-07 01:00:00.000	-0.433883739117558	-0.9009688679024191	0.25881904510252074	0.9659258262890683
299	SAPD24123743	-0.35462739976935853	-0.9205944312371599	2024-06-06 23:12:00.000	0.43388373911755823	-0.900968867902419	-0.20791169081775987	0.9781476007338056
300	SAPD24123598	-0.3697510345295526	-0.43480291228233214	2024-06-06 19:36:00.000	0.43388373911755823	-0.900968867902419	-0.9135454576426011	0.40673664307579976
301	SAPD24123738	-0.642807475747913	-0.25858609597954507	2024-06-06 18:00:00.000	0.43388373911755823	-0.900968867902419	-1.0	-1.8369701987210297e-16
302	SAPD24123761	-0.6741867919408508	-0.3420325465580305	2024-06-06 17:30:00.000	0.43388373911755823	-0.900968867902419	-0.9914448613738104	-0.13052619222005163
303	SAPD24123519	-0.06502272573095269	-0.18403103448315583	2024-06-06 14:00:00.000	0.43388373911755823	-0.900968867902419	-0.5000000000000001	-0.8660254037844386
304	SAPD24125818	-0.14025507089071299	-0.4331246075560925	2024-06-06 12:00:00.000	0.43388373911755823	-0.900968867902419	1.2246467991473532e-16	-1.0
305	SAPD24123175	-0.41502442168102904	-0.31827987272411506	2024-06-06 09:31:00.000	0.43388373911755823	-0.900968867902419	0.6052939880428945	-0.796002002534622
306	SAPD24123497	-0.3634124211383222	-0.613759923647414	2024-06-06 06:30:00.000	0.43388373911755823	-0.900968867902419	0.9914448613738105	-0.13052619222005138
307	SAPD24123347	0.006512446814995521	-0.6626379413482779	2024-06-06 00:00:00.000	0.43388373911755823	-0.900968867902419	0.0	1.0
308	SAPD24122948	-0.41397717251205257	-0.5509400453525874	2024-06-05 22:59:00.000	0.9749279121818236	-0.22252093395631434	-0.26303121445797445	0.964787323828813
309	SAPD24122892	-0.17503476697646747	-0.18605121609809494	2024-06-05 21:59:00.000	0.9749279121818236	-0.22252093395631434	-0.5037739770455265	0.8638355052043956
310	SAPD24123117	-0.4898497388236974	-0.39759790087416125	2024-06-05 21:00:00.000	0.9749279121818236	-0.22252093395631434	-0.7071067811865477	0.7071067811865474
311	SAPD24122795	-0.05987551726478102	-0.2688760723335136	2024-06-05 18:55:00.000	0.9749279121818236	-0.22252093395631434	-0.9713420698132614	0.23768589232617307
312	SAPD24122725	-0.2027677905162485	-0.44853496731095466	2024-06-05 05:30:00.000	0.9749279121818236	-0.22252093395631434	0.9914448613738104	0.1305261922200517
313	SAPD24122042	-0.002192015467066044	-0.5997300213294277	2024-06-04 20:35:00.000	0.7818314824680298	0.6234898018587336	-0.7798844830928822	0.6259234721840586
314	SAPD24122054	-0.3655026796011228	-0.38047297672302927	2024-06-04 18:30:00.000	0.7818314824680298	0.6234898018587336	-0.9914448613738105	0.13052619222005127
315	SAPD24121958	-0.18919171019606096	-0.18523537352283603	2024-06-04 17:47:00.000	0.7818314824680298	0.6234898018587336	-0.9983916705573488	-0.056692787563377714
316	SAPD24121688	-0.6590165185536951	-0.32416947912454586	2024-06-04 12:30:00.000	0.7818314824680298	0.6234898018587336	-0.13052619222005177	-0.9914448613738104
317	SAPD24121655	-0.5687792551387285	-0.3994911736440495	2024-06-04 12:00:00.000	0.7818314824680298	0.6234898018587336	1.2246467991473532e-16	-1.0
318	24-P15418	0.2179423037785715	0.9679386817805653	2024-06-04 10:00:00.000	0.7818314824680298	0.6234898018587336	0.49999999999999994	-0.8660254037844387
319	SAPD24121998	-0.1329964045858586	-0.9511639230332419	2024-06-04 09:00:00.000	0.7818314824680298	0.6234898018587336	0.7071067811865476	-0.7071067811865475
320	SAPD24121536	0.08205430432126826	-0.47332363171666014	2024-06-04 08:45:00.000	0.7818314824680298	0.6234898018587336	0.7518398074789774	-0.6593458151000688
321	SAPD24121323	0.5431746489383298	-0.4055439485595247	2024-06-03 22:39:00.000	0.0	1.0	-0.3461170570774934	0.9381913359224839
322	SAPD24121253	-0.09811071162064866	-0.6740416250414434	2024-06-03 22:10:00.000	0.0	1.0	-0.46174861323503363	0.8870108331782218
323	SAPD24120970	-0.18627043619836203	-0.5033026088868233	2024-06-03 16:05:00.000	0.0	1.0	-0.8767267557075077	-0.4809887689193877
324	SAPD24120931	-0.4640331388644031	-0.5925272968792994	2024-06-03 12:37:00.000	0.0	1.0	-0.16074256560382613	-0.9869963665602319
325	SAPD24121224	-0.3979674038396338	-0.4969856563755549	2024-06-03 12:33:00.000	0.0	1.0	-0.14349262199117954	-0.9896513868196701
326	SAPD24120652	-0.12720049521742238	-0.6480719313839738	2024-06-03 09:50:00.000	0.0	1.0	0.5372996083468241	-0.8433914458128855
327	SAPD24120489	-0.5021623363408304	-0.5293810815543472	2024-06-03 01:22:00.000	0.0	1.0	0.35020738125946743	0.9366721892483976
328	SAPD24120506	-0.011825011871657742	-0.6088648681958606	2024-06-03 01:15:00.000	0.0	1.0	0.3214394653031616	0.9469301294951057
329	SAPD24120896	-0.06124075707212362	-0.43033779291807583	2024-06-02 21:30:00.000	-0.7818314824680299	0.6234898018587334	-0.608761429008721	0.7933533402912349
330	SAPD24120191	-0.27905162472016765	-0.6180307947794781	2024-06-02 15:41:00.000	-0.7818314824680299	0.6234898018587334	-0.8216469379421638	-0.5699967625963028
331	SAPD24122412	-0.46060307984533944	-0.47933496700925926	2024-06-02 14:30:00.000	-0.7818314824680299	0.6234898018587334	-0.6087614290087203	-0.7933533402912354
332	SAPD24120104	-0.6965309341293024	-0.524408326809924	2024-06-02 14:06:00.000	-0.7818314824680299	0.6234898018587334	-0.5224985647159487	-0.8526401643540923
